# M_r   Rho    T 
0.28 4.2605e+07 4.4221e+07
0.282 4.24308e+07 4.43058e+07
0.284 4.22571e+07 4.43907e+07
0.286 4.20842e+07 4.44758e+07
0.288 4.1912e+07 4.45611e+07
0.29 4.17405e+07 4.46465e+07
0.292 4.15697e+07 4.47321e+07
0.294 4.13995e+07 4.48179e+07
0.296 4.123e+07 4.49038e+07
0.298 4.10611e+07 4.49899e+07
0.3 4.0893e+07 4.50762e+07
0.302 4.07254e+07 4.51626e+07
0.304 4.05585e+07 4.52492e+07
0.306 4.03922e+07 4.53359e+07
0.308 4.02266e+07 4.54228e+07
0.31 4.00617e+07 4.55099e+07
0.312 3.98972e+07 4.55972e+07
0.314 3.97335e+07 4.56846e+07
0.316 3.95703e+07 4.57722e+07
0.318 3.94078e+07 4.586e+07
0.32 3.92458e+07 4.59479e+07
0.322 3.90845e+07 4.6036e+07
0.324 3.89237e+07 4.61242e+07
0.326 3.87635e+07 4.62127e+07
0.328 3.86039e+07 4.63013e+07
0.33 3.8445e+07 4.639e+07
0.332 3.82865e+07 4.6479e+07
0.334 3.81287e+07 4.65681e+07
0.336 3.79715e+07 4.66574e+07
0.338 3.78148e+07 4.67468e+07
0.34 3.76586e+07 4.68365e+07
0.342 3.75032e+07 4.69263e+07
0.344 3.73482e+07 4.70162e+07
0.346 3.71937e+07 4.71064e+07
0.348 3.70398e+07 4.71967e+07
0.35 3.68865e+07 4.72872e+07
0.352 3.67337e+07 4.73778e+07
0.354 3.65814e+07 4.74687e+07
0.356 3.64297e+07 4.75597e+07
0.358 3.62785e+07 4.76509e+07
0.36 3.61279e+07 4.77422e+07
0.362 3.59778e+07 4.78338e+07
0.364 3.58281e+07 4.79255e+07
0.366 3.5679e+07 4.80174e+07
0.368 3.55304e+07 4.81094e+07
0.37 3.53823e+07 4.82017e+07
0.372 3.52347e+07 4.82941e+07
0.374 3.50876e+07 4.83867e+07
0.376 3.4941e+07 4.84794e+07
0.378 3.47949e+07 4.85724e+07
0.38 3.46493e+07 4.86655e+07
0.382 3.45042e+07 4.87588e+07
0.384 3.43595e+07 4.88523e+07
0.386 3.42153e+07 4.8946e+07
0.388 3.40716e+07 4.90398e+07
0.39 3.39284e+07 4.91338e+07
0.392 3.37856e+07 4.9228e+07
0.394 3.36433e+07 4.93224e+07
0.396 3.35015e+07 4.9417e+07
0.398 3.33601e+07 4.95117e+07
0.4 3.32192e+07 4.96066e+07
0.402 3.30787e+07 4.97018e+07
0.404 3.29387e+07 4.9797e+07
0.406 3.27992e+07 4.98925e+07
0.408 3.26601e+07 4.99882e+07
0.41 3.25215e+07 5.0084e+07
0.412 3.23833e+07 5.018e+07
0.414 3.22456e+07 5.02762e+07
0.416 3.21083e+07 5.03726e+07
0.418 3.19714e+07 5.04692e+07
0.42 3.1835e+07 5.0566e+07
0.422 3.16991e+07 5.06629e+07
0.424 3.15635e+07 5.07601e+07
0.426 3.14284e+07 5.08574e+07
0.428 3.12938e+07 5.09549e+07
0.43 3.11596e+07 5.10526e+07
0.432 3.10258e+07 5.11505e+07
0.434 3.08924e+07 5.12485e+07
0.436 3.07595e+07 5.13468e+07
0.438 3.0627e+07 5.14452e+07
0.44 3.0495e+07 5.15439e+07
0.442 3.03634e+07 5.16427e+07
0.444 3.02321e+07 5.17417e+07
0.446 3.01014e+07 5.18409e+07
0.448 2.9971e+07 5.19403e+07
0.45 2.98411e+07 5.20399e+07
0.452 2.97115e+07 5.21397e+07
0.454 2.95824e+07 5.22396e+07
0.456 2.94537e+07 5.23398e+07
0.458 2.93254e+07 5.24401e+07
0.46 2.91975e+07 5.25407e+07
0.462 2.90699e+07 5.26414e+07
0.464 2.89428e+07 5.27423e+07
0.466 2.8816e+07 5.28434e+07
0.468 2.86896e+07 5.29448e+07
0.47 2.85636e+07 5.30463e+07
0.472 2.84379e+07 5.3148e+07
0.474 2.83126e+07 5.32499e+07
0.476 2.81877e+07 5.3352e+07
0.478 2.80631e+07 5.34543e+07
0.48 2.79389e+07 5.35567e+07
0.482 2.78149e+07 5.36594e+07
0.484 2.76914e+07 5.37623e+07
0.486 2.75682e+07 5.38654e+07
0.488 2.74453e+07 5.39687e+07
0.49 2.73228e+07 5.40721e+07
0.492 2.72007e+07 5.41758e+07
0.494 2.70788e+07 5.42797e+07
0.496 2.69573e+07 5.43837e+07
0.498 2.68362e+07 5.4488e+07
0.5 2.67154e+07 5.45925e+07
0.502 2.65949e+07 5.46971e+07
0.504 2.64748e+07 5.4802e+07
0.506 2.6355e+07 5.49071e+07
0.508 2.62356e+07 5.50123e+07
0.51 2.61165e+07 5.51178e+07
0.512 2.59978e+07 5.52235e+07
0.514 2.58795e+07 5.53294e+07
0.516 2.57615e+07 5.54355e+07
0.518 2.56439e+07 5.55417e+07
0.52 2.55267e+07 5.56482e+07
0.522 2.54098e+07 5.57549e+07
0.524 2.52933e+07 5.58618e+07
0.526 2.51771e+07 5.59689e+07
0.528 2.50614e+07 5.60762e+07
0.53 2.49459e+07 5.61837e+07
0.532 2.48308e+07 5.62915e+07
0.534 2.4716e+07 5.63994e+07
0.536 2.46015e+07 5.65075e+07
0.538 2.44873e+07 5.66159e+07
0.54 2.43735e+07 5.67244e+07
0.542 2.426e+07 5.68332e+07
0.544 2.41467e+07 5.69421e+07
0.546 2.40339e+07 5.70513e+07
0.548 2.39213e+07 5.71607e+07
0.55 2.38091e+07 5.72703e+07
0.552 2.36972e+07 5.73801e+07
0.554 2.35857e+07 5.74901e+07
0.556 2.34744e+07 5.76003e+07
0.558 2.33635e+07 5.77107e+07
0.56 2.3253e+07 5.78214e+07
0.562 2.31427e+07 5.79322e+07
0.564 2.30328e+07 5.80433e+07
0.566 2.29232e+07 5.81546e+07
0.568 2.28139e+07 5.82661e+07
0.57 2.2705e+07 5.83778e+07
0.572 2.25963e+07 5.84897e+07
0.574 2.2488e+07 5.86019e+07
0.576 2.238e+07 5.87142e+07
0.578 2.22723e+07 5.88268e+07
0.58 2.21649e+07 5.89396e+07
0.582 2.20578e+07 5.90526e+07
0.584 2.1951e+07 5.91658e+07
0.586 2.18445e+07 5.92792e+07
0.588 2.17384e+07 5.93929e+07
0.59 2.16324e+07 5.95068e+07
0.592 2.15268e+07 5.96209e+07
0.594 2.14216e+07 5.97352e+07
0.596 2.13165e+07 5.98497e+07
0.598 2.12118e+07 5.99644e+07
0.6 2.11074e+07 6.00794e+07
0.602 2.10032e+07 6.01946e+07
0.604 2.08994e+07 6.031e+07
0.606 2.07958e+07 6.04256e+07
0.608 2.06925e+07 6.05415e+07
0.61 2.05895e+07 6.06576e+07
0.612 2.04867e+07 6.07739e+07
0.614 2.03842e+07 6.08904e+07
0.616 2.0282e+07 6.10071e+07
0.618 2.01801e+07 6.11241e+07
0.62 2.00785e+07 6.12413e+07
0.622 1.99771e+07 6.13587e+07
0.624 1.98761e+07 6.14763e+07
0.626 1.97752e+07 6.15942e+07
0.628 1.96747e+07 6.17123e+07
0.63 1.95744e+07 6.18306e+07
0.632 1.94745e+07 6.19492e+07
0.634 1.93748e+07 6.20679e+07
0.636 1.92754e+07 6.21869e+07
0.638 1.91762e+07 6.23062e+07
0.64 1.90774e+07 6.24256e+07
0.642 1.89788e+07 6.25453e+07
0.644 1.88805e+07 6.26652e+07
0.646 1.87824e+07 6.27854e+07
0.648 1.86847e+07 6.29057e+07
0.65 1.85871e+07 6.30263e+07
0.652 1.84899e+07 6.31472e+07
0.654 1.83929e+07 6.32683e+07
0.656 1.82962e+07 6.33896e+07
0.658 1.81997e+07 6.35111e+07
0.66 1.81035e+07 6.36329e+07
0.662 1.80076e+07 6.37549e+07
0.664 1.79119e+07 6.38771e+07
0.666 1.78166e+07 6.39996e+07
0.668 1.77214e+07 6.41223e+07
0.67 1.76266e+07 6.42452e+07
0.672 1.75319e+07 6.43684e+07
0.674 1.74376e+07 6.44918e+07
0.676 1.73434e+07 6.46154e+07
0.678 1.72496e+07 6.47393e+07
0.68 1.71559e+07 6.48634e+07
0.682 1.70626e+07 6.49878e+07
0.684 1.69694e+07 6.51124e+07
0.686 1.68765e+07 6.52372e+07
0.688 1.67838e+07 6.53623e+07
