# M    R    Rdot     T      X_He     X_C    X_O    X_Ne    X_Mg    X_Si    X_Ni
# Energy = -2.50173e+50 ergs
3.9771e+30 2.80557e+08 0 8.46503e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.81201e+08 0 8.48126e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.81849e+08 0 8.49752e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.82501e+08 0 8.51381e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.83157e+08 0 8.53013e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.83816e+08 0 8.54649e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.8448e+08 0 8.56287e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.85148e+08 0 8.57929e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.8582e+08 0 8.59574e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.86496e+08 0 8.61222e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.87177e+08 0 8.62873e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.87861e+08 0 8.64527e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.88551e+08 0 8.66185e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.89245e+08 0 8.67846e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.89944e+08 0 8.6951e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.90647e+08 0 8.71177e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.91356e+08 0 8.72847e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.92069e+08 0 8.7452e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.92788e+08 0 8.76197e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.93511e+08 0 8.77877e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.9424e+08 0 8.7956e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.94975e+08 0 8.81246e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.95715e+08 0 8.82936e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.9646e+08 0 8.84629e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.97211e+08 0 8.86325e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.97968e+08 0 8.88024e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.98731e+08 0 8.89727e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 2.99501e+08 0 8.91433e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.00276e+08 0 8.93142e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.01058e+08 0 8.94854e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.01847e+08 0 8.9657e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.02642e+08 0 8.98289e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.03444e+08 0 9.00011e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.04253e+08 0 9.01736e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.05069e+08 0 9.03465e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.05892e+08 0 9.05198e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.06723e+08 0 9.06933e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.07562e+08 0 9.08672e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.08409e+08 0 9.10414e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.09264e+08 0 9.1216e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.10127e+08 0 9.13908e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.10999e+08 0 9.15661e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.1188e+08 0 9.17416e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.12769e+08 0 9.19175e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.13669e+08 0 9.20937e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.14577e+08 0 9.22703e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.15496e+08 0 9.24472e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.16425e+08 0 9.26245e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.17364e+08 0 9.2802e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.18315e+08 0 9.298e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.19276e+08 0 9.31582e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.20249e+08 0 9.33368e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.21234e+08 0 9.35158e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.22231e+08 0 9.36951e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.23241e+08 0 9.38747e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.24264e+08 0 9.40547e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.25301e+08 0 9.4235e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.26352e+08 0 9.44157e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.27418e+08 0 9.45967e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.28499e+08 0 9.47781e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.29596e+08 0 9.49598e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.30709e+08 0 9.51419e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.31839e+08 0 9.53243e+07 0 0.5 0.5 0 0 0 0
3.9771e+30 3.32987e+08 0 9.5507e+07 1 0 0 0 0 0 0
3.9771e+30 3.34154e+08 0 9.56902e+07 1 0 0 0 0 0 0
3.9771e+30 3.3534e+08 0 9.58736e+07 1 0 0 0 0 0 0
3.9771e+30 3.36546e+08 0 9.60574e+07 1 0 0 0 0 0 0
3.9771e+30 3.37773e+08 0 9.62416e+07 1 0 0 0 0 0 0
3.9771e+30 3.39023e+08 0 9.64261e+07 1 0 0 0 0 0 0
3.9771e+30 3.40296e+08 0 9.6611e+07 1 0 0 0 0 0 0
3.9771e+30 3.41594e+08 0 9.67962e+07 1 0 0 0 0 0 0
3.9771e+30 3.42917e+08 0 9.69818e+07 1 0 0 0 0 0 0
3.9771e+30 3.44268e+08 0 9.71677e+07 1 0 0 0 0 0 0
3.9771e+30 3.45647e+08 0 9.7354e+07 1 0 0 0 0 0 0
3.9771e+30 3.47057e+08 0 9.75407e+07 1 0 0 0 0 0 0
3.9771e+30 3.48499e+08 0 9.77277e+07 1 0 0 0 0 0 0
3.9771e+30 3.49975e+08 0 9.79151e+07 1 0 0 0 0 0 0
3.9771e+30 3.51487e+08 0 9.81028e+07 1 0 0 0 0 0 0
3.9771e+30 3.53038e+08 0 9.82909e+07 1 0 0 0 0 0 0
3.9771e+30 3.54631e+08 0 9.84793e+07 1 0 0 0 0 0 0
3.9771e+30 3.56268e+08 0 9.86682e+07 1 0 0 0 0 0 0
3.9771e+30 3.57953e+08 0 9.88573e+07 1 0 0 0 0 0 0
3.9771e+30 3.5969e+08 0 9.90469e+07 1 0 0 0 0 0 0
3.9771e+30 3.61483e+08 0 9.92368e+07 1 0 0 0 0 0 0
3.9771e+30 3.63337e+08 0 9.9427e+07 1 0 0 0 0 0 0
3.9771e+30 3.65258e+08 0 9.96176e+07 1 0 0 0 0 0 0
3.9771e+30 3.67253e+08 0 9.98086e+07 1 0 0 0 0 0 0
3.9771e+30 3.67413e+08 0 3.16228e+09 1 0 0 0 0 0 0
3.9771e+30 3.69607e+08 0 9.36329e+07 1 0 0 0 0 0 0
3.9771e+30 3.7191e+08 0 8.76712e+07 1 0 0 0 0 0 0
3.9771e+30 3.74335e+08 0 8.20891e+07 1 0 0 0 0 0 0
3.9771e+30 3.76902e+08 0 7.68625e+07 1 0 0 0 0 0 0
3.9771e+30 3.79633e+08 0 7.19686e+07 1 0 0 0 0 0 0
3.9771e+30 3.82559e+08 0 6.73863e+07 1 0 0 0 0 0 0
3.9771e+30 3.8572e+08 0 6.30957e+07 1 0 0 0 0 0 0
3.9771e+30 3.89173e+08 0 5.90784e+07 1 0 0 0 0 0 0
3.9771e+30 3.93e+08 0 5.53168e+07 1 0 0 0 0 0 0
3.9771e+30 3.97327e+08 0 5.17947e+07 1 0 0 0 0 0 0
3.9771e+30 4.02373e+08 0 4.84969e+07 1 0 0 0 0 0 0
3.9771e+30 4.08564e+08 0 4.54091e+07 1 0 0 0 0 0 0
3.9771e+30 4.16985e+08 0 4.25179e+07 1 0 0 0 0 0 0
3.9771e+30 4.32988e+08 0 3.98107e+07 1 0 0 0 0 0 0
