# M    R    Rdot     T      X_He     X_C    X_O    X_Ne    X_Mg    X_Si    X_Ni
# Energy = -2.47574e+50 ergs
9.94275e+30 1.46832e+08 0 4.71515e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.4782e+08 0 4.73778e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.48805e+08 0 4.76053e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.49788e+08 0 4.78338e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.50768e+08 0 4.80634e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.51745e+08 0 4.82941e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.5272e+08 0 4.85259e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.53693e+08 0 4.87588e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.54663e+08 0 4.89929e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.55632e+08 0 4.9228e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.56599e+08 0 4.94643e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.57564e+08 0 4.97018e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.58528e+08 0 4.99403e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.5949e+08 0 5.018e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.60451e+08 0 5.04209e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.61411e+08 0 5.06629e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.62369e+08 0 5.09061e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.63327e+08 0 5.11505e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.64284e+08 0 5.1396e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.65239e+08 0 5.16427e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.66195e+08 0 5.18906e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.67149e+08 0 5.21397e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.68103e+08 0 5.23899e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.69057e+08 0 5.26414e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.7001e+08 0 5.28941e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.70963e+08 0 5.3148e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.71917e+08 0 5.34031e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.7287e+08 0 5.36594e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.73823e+08 0 5.3917e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.74776e+08 0 5.41758e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.7573e+08 0 5.44358e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.76684e+08 0 5.46971e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.77639e+08 0 5.49597e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.78594e+08 0 5.52235e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.7955e+08 0 5.54886e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.80507e+08 0 5.57549e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.81464e+08 0 5.60225e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.82423e+08 0 5.62915e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.83383e+08 0 5.65617e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.84343e+08 0 5.68332e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.85305e+08 0 5.7106e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.86269e+08 0 5.73801e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.87233e+08 0 5.76555e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.882e+08 0 5.79322e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.89167e+08 0 5.82103e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.90137e+08 0 5.84897e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.91108e+08 0 5.87705e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.92081e+08 0 5.90526e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.93057e+08 0 5.9336e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.94034e+08 0 5.96209e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.95013e+08 0 5.9907e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.95995e+08 0 6.01946e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.96979e+08 0 6.04835e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.97965e+08 0 6.07739e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.98954e+08 0 6.10656e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 1.99946e+08 0 6.13587e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.0094e+08 0 6.16532e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.01937e+08 0 6.19492e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.02937e+08 0 6.22465e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.03941e+08 0 6.25453e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.04947e+08 0 6.28455e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.05957e+08 0 6.31472e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.0697e+08 0 6.34503e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.07987e+08 0 6.37549e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.09007e+08 0 6.40609e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.10031e+08 0 6.43684e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.11059e+08 0 6.46773e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.12091e+08 0 6.49878e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.13127e+08 0 6.52997e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.14167e+08 0 6.56132e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.15212e+08 0 6.59281e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.16261e+08 0 6.62446e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.17315e+08 0 6.65626e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.18373e+08 0 6.68821e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.19437e+08 0 6.72031e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.20505e+08 0 6.75257e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.21579e+08 0 6.78498e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.22658e+08 0 6.81755e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.23743e+08 0 6.85027e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.24833e+08 0 6.88316e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.25929e+08 0 6.9162e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.27031e+08 0 6.94939e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.28139e+08 0 6.98275e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.29254e+08 0 7.01627e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.30375e+08 0 7.04995e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.31503e+08 0 7.08379e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.32637e+08 0 7.11779e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.33779e+08 0 7.15196e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.34928e+08 0 7.18628e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.36084e+08 0 7.22078e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.37248e+08 0 7.25544e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.3842e+08 0 7.29027e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.396e+08 0 7.32526e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.40789e+08 0 7.36042e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.41986e+08 0 7.39575e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.43192e+08 0 7.43125e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.44408e+08 0 7.46692e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.45632e+08 0 7.50276e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.46867e+08 0 7.53878e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.48111e+08 0 7.57496e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.49366e+08 0 7.61132e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.50632e+08 0 7.64786e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.51908e+08 0 7.68457e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.53196e+08 0 7.72145e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.54496e+08 0 7.75852e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.55807e+08 0 7.79576e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.57132e+08 0 7.83318e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.58469e+08 0 7.87078e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.59819e+08 0 7.90856e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.61183e+08 0 7.94652e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.62561e+08 0 7.98466e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.63954e+08 0 8.02299e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.65363e+08 0 8.0615e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.66787e+08 0 8.1002e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.68227e+08 0 8.13908e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.69685e+08 0 8.17815e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.7116e+08 0 8.2174e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.72654e+08 0 8.25685e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.74166e+08 0 8.29648e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.75698e+08 0 8.3363e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.77251e+08 0 8.37632e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.78826e+08 0 8.41652e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.80422e+08 0 8.45692e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.82042e+08 0 8.49752e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.83686e+08 0 8.53831e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.85356e+08 0 8.57929e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.87052e+08 0 8.62047e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.88776e+08 0 8.66185e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.90529e+08 0 8.70343e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.92313e+08 0 8.7452e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.9413e+08 0 8.78718e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.9598e+08 0 8.82936e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.97866e+08 0 8.87174e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 2.99791e+08 0 8.91433e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.01755e+08 0 8.95711e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.03762e+08 0 9.00011e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.05813e+08 0 9.04331e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.07912e+08 0 9.08672e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.10062e+08 0 9.13034e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.12267e+08 0 9.17416e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.1453e+08 0 9.2182e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.16856e+08 0 9.26245e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.1925e+08 0 9.30691e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.21717e+08 0 9.35158e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.24264e+08 0 9.39647e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.26898e+08 0 9.44157e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.29626e+08 0 9.48689e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.3246e+08 0 9.53243e+07 0 0.5 0.5 0 0 0 0
9.94275e+30 3.3541e+08 0 9.57818e+07 1 0 0 0 0 0 0
9.94275e+30 3.3849e+08 0 9.62416e+07 1 0 0 0 0 0 0
9.94275e+30 3.41716e+08 0 9.67036e+07 1 0 0 0 0 0 0
9.94275e+30 3.45108e+08 0 9.71677e+07 1 0 0 0 0 0 0
9.94275e+30 3.48689e+08 0 9.76342e+07 1 0 0 0 0 0 0
9.94275e+30 3.52492e+08 0 9.81028e+07 1 0 0 0 0 0 0
9.94275e+30 3.56554e+08 0 9.85737e+07 1 0 0 0 0 0 0
9.94275e+30 3.60928e+08 0 9.90469e+07 1 0 0 0 0 0 0
9.94275e+30 3.65687e+08 0 9.95223e+07 1 0 0 0 0 0 0
9.94275e+30 3.66091e+08 0 3.16228e+09 1 0 0 0 0 0 0
9.94275e+30 3.72197e+08 0 8.57696e+07 1 0 0 0 0 0 0
9.94275e+30 3.79333e+08 0 7.35642e+07 1 0 0 0 0 0 0
9.94275e+30 3.88113e+08 0 6.30957e+07 1 0 0 0 0 0 0
9.94275e+30 4.00097e+08 0 5.4117e+07 1 0 0 0 0 0 0
9.94275e+30 4.22923e+08 0 4.64159e+07 1 0 0 0 0 0 0
